DateTime,AddedIPs,RemovedIPs
1576818315,1,0
1576891471,1,0
1576945942,0,1
1576957462,0,1
1576979313,0,1
1576981228,1,0
1577021060,0,1
1577036904,1,0
1577052738,1,0
1577060439,0,1
1577125971,0,1
1577131938,1,0
1577139862,0,1
1577222899,1,0
1577235919,1,0
1577292977,0,1
1577322741,0,1
1577330425,1,0
1577385852,0,1
1577434580,0,1
1577442492,1,0
1577487918,1,0
1577505141,0,1
1577507051,1,0
1577592526,0,1
1577596379,1,0
1577614829,0,1
1577616742,1,0
1577624562,1,0
1577650360,0,1
1577683454,0,1
1577701460,0,1
1577703408,1,0
1577711000,0,1
1577713216,1,0
1577774191,1,0
1577799402,0,1
1577801331,1,0
1577875943,0,1
1577899719,0,1
1577924179,1,0
1577960649,1,0
1577974360,0,1
1577976254,1,0
1578010609,0,1
1578041771,1,0
1578071068,1,0
1578082821,0,1
1578110910,1,0
1578144255,0,1
1578150283,0,1
1578156016,1,0
1578173322,1,0
1578197094,0,1
1578259503,0,1
1578271939,0,1
1578316604,0,1
1578416501,1,0
1578499735,1,0
1578503571,1,0
1578583694,1,0
1578588736,0,1
1578616660,1,1
1578636064,4,0
1578693414,1,0
1578721935,0,4
1578749800,1,0
1578778814,0,1
1578780803,0,1
1578814466,1,0
1578876737,0,1
1578896895,0,1
1578900743,0,1
1578927159,1,0
1578930976,0,1
1578932903,1,0
1578992711,1,0
1579020340,0,1
1579162709,0,1
1579164524,1,0
1579206018,12,0
1579292910,0,11
1579341137,2,0
1579425615,0,1
1579427536,1,2
1579433297,1,0
1579438112,0,1
1579459467,1,0
1579461648,1,0
1579479384,1,0
1579518975,2,0
1579520909,1,0
1579522813,1,0
1579534286,1,0
1579548033,0,1
1579560491,0,1
1579566252,0,1
1579600092,0,1
1579603951,1,0
1579605856,0,2
1579607771,1,0
1579612582,1,0
1579614503,0,2
1579616425,1,0
1579618335,3,0
1579620265,6,1
1579622174,8,0
1579624101,7,0
1579626130,5,0
1579627949,1,0
1579629914,1,0
1579631776,4,0
1579633699,4,0
1579635621,2,0
1579637574,1,0
1579641379,5,0
1579643301,3,0
1579645218,2,0
1579647136,4,0
1579649061,2,0
1579650976,1,0
1579652894,4,0
1579656008,2,0
1579657956,6,0
1579659862,4,0
1579661797,3,0
1579663693,5,0
1579665677,4,0
1579667548,1,0
1579669563,1,0
1579673311,1,0
1579677141,1,0
1579679066,1,0
1579680981,1,0
1579682896,1,0
1579686733,1,0
1579690584,1,1
1579695389,2,0
1579697311,1,0
1579699221,1,1
1579701143,1,0
1579703101,0,1
1579704979,0,5
1579706914,0,5
1579709102,0,9
1579711233,0,5
1579713142,0,2
1579716980,0,1
1579719141,0,4
1579721056,0,2
1579722989,0,3
1579727133,0,4
1579728972,0,3
1579730911,0,3
1579732828,0,2
1579734732,0,4
1579736669,0,2
1579738572,0,4
1579740510,0,3
1579742434,0,1
1579744335,0,4
1579746258,0,1
1579748192,0,1
1579750095,0,2
1579752975,0,4
1579754894,0,3
1579756838,0,2
1579758779,0,4
1579760699,0,1
1579762641,0,2
1579764498,0,1
1579766486,1,3
1579768367,0,3
1579770312,0,1
1579774090,0,1
1579777934,0,1
1579779854,0,1
1579781781,0,2
1579783693,1,1
1579785608,0,1
1579787561,0,1
1579819212,1,0
1579852125,0,1
1579854049,1,0
1579869619,6,0
1579871566,1,0
1579873463,3,0
1579875405,1,0
1579877306,2,0
1579879220,1,1
1579881160,4,0
1579883056,1,0
1579885003,3,0
1579886900,3,0
1579888868,6,0
1579890753,3,0
1579892929,3,0
1579894822,3,0
1579896993,2,0
1579898915,5,0
1579900820,3,0
1579902737,4,0
1579904718,2,0
1579906619,4,1
1579908666,2,0
1579910520,2,0
1579912363,2,0
1579914293,1,0
1579920021,2,0
1579923865,3,0
1579925779,1,0
1579927700,3,0
1579931541,2,0
1579933468,2,0
1579935380,2,0
1579937299,5,0
1579939294,3,1
1579941145,7,0
1579943318,4,0
1579945216,4,0
1579947177,3,0
1579949061,4,0
1579951007,3,0
1579952933,4,0
1579954818,3,1
1579956734,5,3
1579958684,4,1
1579960575,6,1
1579962497,2,1
1579964508,6,0
1579966343,5,1
1579968502,7,1
1579970603,6,2
1579972597,5,2
1579974531,4,6
1579976423,4,2
1579978329,7,3
1579980253,3,2
1579982182,11,2
1579984089,3,3
1579986091,8,3
1579987949,4,3
1579989924,7,3
1579991773,3,2
1579993703,8,3
1579995611,5,3
1579997791,5,2
1579999707,3,2
1580001620,4,0
1580003530,1,0
1580005465,0,4
1580007376,2,0
1580009294,1,2
1580012226,0,2
1580014143,1,3
1580016015,3,1
1580017960,1,1
1580019863,4,2
1580021771,2,2
1580023695,3,6
1580025753,2,3
1580027783,3,9
1580029703,1,2
1580031615,3,5
1580033577,1,3
1580035453,3,4
1580037391,1,3
1580039305,4,4
1580041252,3,3
1580043131,3,7
1580045064,3,5
1580046972,3,6
1580048888,4,3
1580050910,4,6
1580052745,3,6
1580054915,3,6
1580056817,7,5
1580058735,2,5
1580060666,5,3
1580062573,2,4
1580064495,4,4
1580066425,2,5
1580068327,4,8
1580070251,2,5
1580072207,4,6
1580074089,2,3
1580076097,4,5
1580077950,3,3
1580080114,3,5
1580082017,5,4
1580083935,1,4
1580085871,4,1
1580087771,2,4
1580089699,0,2
1580093534,0,4
1580097387,0,2
1580099291,2,1
1580101315,1,3
1580103143,0,2
1580105318,39,3
1580107269,7,7
1580109143,39,1
1580111070,2,6
1580112982,0,4
1580114893,2,3
1580116855,0,2
1580118738,2,4
1580120654,47,2
1580122585,52,4
1580124495,62,3
1580127395,12,7
1580129541,10,4
1580131457,3,2
1580133393,6,4
1580135295,4,4
1580137354,5,5
1580139156,2,3
1580141096,34,3
1580142974,2,5
1580145028,5,4
1580147069,5,5
1580148979,2,2
1580150892,5,4
1580152830,3,2
1580154729,3,4
1580156655,3,2
1580158591,5,4
1580160498,4,2
1580162549,2,4
1580164571,2,4
1580166751,4,2
1580168652,2,5
1580170576,1,2
1580172496,4,3
1580174434,0,2
1580176329,1,0
1580186206,0,2
1580188106,0,1
1580191947,0,1
1580193851,0,2
1580197706,0,2
1580201526,0,2
1580205372,0,2
1580207287,1,51
1580210175,0,189
1580212105,0,10
1580214009,0,7
1580215933,0,9
1580217866,0,3
1580219771,1,5
1580221702,0,4
1580223717,0,5
1580225552,0,2
1580227463,0,34
1580229373,0,2
1580231561,0,5
1580233456,1,4
1580235395,1,2
1580237298,2,5
1580239231,0,3
1580241133,1,3
1580243055,0,3
1580245008,1,6
1580246928,1,4
1580249061,1,2
1580250976,1,2
1580252909,1,4
1580254813,1,1
1580256738,1,2
1580258664,3,4
1580260575,1,0
1580262491,2,0
1580264434,0,1
1580270194,1,0
1580274089,1,0
1580275950,1,0
1580277909,1,0
1580279771,2,0
1580281719,2,0
1580283619,1,0
1580285548,2,0
1580287486,1,0
1580289375,2,0
1580291302,1,0
1580293233,5,1
1580295131,4,0
1580297054,3,0
